"367";"611169";"15";"4129773";"CAAAAAAAAAAADADAAAAADAAADAADADAADAAAAAAAAAADDADDDAAADDAAAADAAADAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAADDDDAAAAADDDDDAAAAADDAAAADAAAAAAADDDDDDDDDDDDDDDDDDDAAADAAAAAAAAAAAAADDDAADADADADDADDAADAAADAAAAD";"1450433010";"2"
"368";"611169";"16";"4128293";"issand jumal";"1450433069";"5"
"369";"611169";"17";"4128293";"mA KIRJUTAN MÄNGU LOOJATELE";"1450433075";"5"
"370";"611169";"18";"4128293";"ET TE OLETE KAKAKOTTID";"1450433081";"5"
"371";"611908";"1";"4129774";",.qqqqqqqqqqqqqqqqqwqqqqqqqqqqqqqqqqqqqwwwqqqqqqqqqqqqqqqqqqqqqqqqqw";"1450433216";"7"
"372";"611908";"2";"4129775";"i cry in a corner";"1450433241";"4"
"373";"611908";"3";"4129775";"nuuu";"1450433329";"4"
"374";"611908";"4";"4129775";"gg";"1450433448";"4"
"375";"611908";"5";"4129776";"gg";"1450433468";"5"
"376";"611908";"6";"4129777";"wp";"1450433471";"1"
"377";"612125";"1";"4129778";"spieß is schewül";"1450433418";"3"
"378";"612125";"2";"4129778";"spieß stinkt";"1450433423";"3"
"379";"612125";"3";"4129779";"opfer";"1450433482";"5"
"380";"612094";"1";"4129780";"hi";"1450433476";"7"
"381";"611971";"1";"4129781";"HI!";"1450433263";"3"
"382";"611457";"17";"4129782";"i win";"1450433070";"2"
"383";"611457";"18";"4129783";"gg";"1450433482";"3"
"384";"612127";"1";"4129785";"ööuöuöu";"1450433318";"2"
"385";"612127";"2";"4129786";"game";"1450433326";"4"
"386";"612127";"3";"4129785";"sucke le cock";"1450433332";"2"
"387";"612127";"4";"4129785";"väntar på bagarn";"1450433337";"2"
"388";"611885";"1";"4129787";"lag";"1450433074";"2"
"389";"611885";"2";"4129787";"piss off";"1450433198";"2"
"390";"611885";"3";"4129788";"lagg";"1450433276";"4"
"391";"611885";"4";"4129787";"lllllllllllaaaaaaaaaaaaaaaaaagggggggggggggg";"1450433324";"2"
"392";"611885";"5";"4129787";"gg";"1450433482";"2"
"393";"611885";"6";"4129788";"gg";"1450433483";"4"
"394";"611313";"2";"4129789";"me";"1450433443";"7"
"395";"611313";"3";"4129790";"hi";"1450433446";"1"
"396";"611313";"4";"4129789";"me tyler";"1450433450";"7"
"397";"611313";"5";"4129790";"sweaty noobws";"1450433451";"1"
"398";"611313";"6";"4129789";"guess who";"1450433460";"7"
"399";"611313";"7";"4129791";"potatoe";"1450433461";"5"
"400";"611313";"8";"4129791";"s";"1450433463";"5"
"401";"611313";"9";"4129792";"ploop";"1450433470";"2"
"402";"611313";"10";"4129790";"ya maaas a pothead";"1450433475";"1"
"403";"611313";"11";"4129791";"elephants";"1450433475";"5"
